sale_id,sale_date,region,country,brand,model,tier,body_type,model_year,age_years,fuel_type,transmission,engine_displacement_l,horsepower,mileage_km,color,n_owners,accidents,sales_channel,country_of_origin,sale_price_usd
S005208,2026-03-05,Eastern Europe,Czechia,Skoda,Kodiaq,mass,suv,2025,1.17,diesel,automatic,2.0,177,23116,white,2,0,dealer_used,Czechia,18405.28
S005209,2026-04-26,Eastern Europe,Hungary,Audi,Q5,premium,suv,2026,0.31,petrol,dct,2.0,146,7467,brown,1,0,dealer_new,Germany,49105.2
S005210,2025-10-01,China,China,BMW,5 Series,premium,sedan,2024,1.75,hybrid,automatic,3.0,403,11497,orange,1,0,dealer_used,Germany,54037.41
S005211,2022-11-03,Eastern Europe,Poland,Lexus,NX,premium,suv,2022,0.84,petrol,automatic,2.0,184,14150,green,1,0,private,Japan,42413.18
S005212,2025-06-04,China,China,BYD,Seal,mass,sedan,2025,0.42,electric,automatic,2.0,146,6060,red,1,0,auction,China,18175.75
S005213,2022-03-19,Eastern Europe,Poland,Volvo,XC90,premium,suv,2022,0.21,petrol,automatic,3.0,243,0,yellow,1,1,dealer_used,Sweden,49398.64
S005214,2026-02-02,North America,Canada,Tesla,Model X,premium,suv,2026,0.09,electric,automatic,3.0,320,0,white,1,3,online_marketplace,USA,56146.48
S005215,2021-05-10,Eastern Europe,Hungary,Honda,Civic,mass,sedan,2021,0.35,petrol,manual,1.4,103,5176,green,1,0,dealer_new,Japan,19846.94
S005216,2021-12-04,Southeast Asia,Vietnam,BMW,X3,premium,suv,2020,1.92,diesel,automatic,2.0,188,43017,brown,1,0,dealer_used,Germany,33778.48
S005217,2024-03-21,Western Europe,Germany,Renault,Clio,mass,hatchback,2022,2.22,diesel,cvt,1.4,96,40224,grey,3,0,dealer_used,France,10158.16
S005218,2023-03-30,Western Europe,Germany,Chery,Tiggo 4,mass,suv,2022,1.24,petrol,automatic,1.4,131,20194,silver,1,0,dealer_used,China,17839.94
S005219,2024-10-20,Western Europe,Sweden,BMW,i4,premium,sedan,2023,1.8,petrol,dct,2.0,151,50690,blue,2,2,private,Germany,28141.33
S005220,2022-09-15,Eastern Europe,Poland,Mazda,Mazda3,mass,hatchback,2021,1.7,electric,automatic,1.4,129,32047,yellow,1,0,dealer_used,Japan,15576.28
S005221,2025-02-05,Western Europe,Italy,Fiat,Tipo,mass,sedan,2025,0.1,electric,automatic,1.4,129,4204,silver,1,0,online_marketplace,Italy,21563.25
S005222,2021-12-06,Eastern Europe,Hungary,Nissan,Leaf,mass,hatchback,2020,1.93,electric,automatic,1.4,119,13793,red,1,0,private,Japan,14032.95
S005223,2025-08-08,Western Europe,Spain,Volvo,XC60,premium,suv,2024,1.6,hybrid,manual,2.0,168,19462,blue,1,0,dealer_used,Sweden,45896.62
S005224,2024-05-28,Japan,Japan,Toyota,RAV4,mass,suv,2021,3.4,petrol,automatic,2.0,190,62504,brown,1,0,private,Japan,14565.63
S005225,2025-09-26,Western Europe,Netherlands,Skoda,Kodiaq,mass,suv,2022,3.73,hybrid,automatic,2.0,140,47734,orange,3,1,dealer_used,Czechia,13371.19
S005226,2025-03-20,Western Europe,Sweden,Skoda,Octavia,mass,sedan,2025,0.21,petrol,automatic,2.0,165,7164,black,1,0,dealer_new,Czechia,27880.21
S005227,2025-10-20,Australia/NZ,Australia,Mahindra,XUV700,mass,suv,2023,2.8,hybrid,automatic,3.0,288,26760,silver,2,0,auction,India,12628.0
S005228,2025-11-26,Latin America,Brazil,Nissan,Sentra,mass,sedan,2025,0.9,lpg,cvt,1.4,122,8571,brown,1,0,online_marketplace,Japan,12727.37
S005229,2022-10-06,North America,Canada,Skoda,Kodiaq,mass,suv,2022,0.76,hybrid,automatic,2.0,198,16833,red,1,1,dealer_new,Czechia,30082.23
S005230,2026-04-12,Eastern Europe,Hungary,Volkswagen,Passat,mass,sedan,2026,0.28,petrol,manual,2.0,196,0,orange,1,1,private,Germany,21439.5
S005231,2022-02-25,Japan,Japan,Tata,Harrier,mass,suv,2022,0.15,lpg,automatic,2.0,217,4197,white,1,0,online_marketplace,India,15032.25
S005232,2025-07-22,North America,USA,Lexus,RX,premium,suv,2025,0.55,hybrid,automatic,3.0,350,5734,red,1,0,dealer_used,Japan,71760.5
S005233,2026-02-12,North America,USA,Fiat,Tipo,mass,sedan,2025,1.11,diesel,dct,1.4,112,28637,blue,2,0,online_marketplace,Italy,14558.23
S005234,2026-04-21,Western Europe,Sweden,Volkswagen,Passat,mass,sedan,2025,1.3,petrol,cvt,2.0,210,15313,yellow,1,0,dealer_new,Germany,28488.64
S005235,2024-03-16,Western Europe,UK,Toyota,Corolla,mass,sedan,2022,2.2,petrol,automatic,1.4,90,34023,silver,2,0,online_marketplace,Japan,17522.03
S005236,2025-05-16,China,China,Kia,Optima,mass,sedan,2025,0.37,petrol,automatic,2.0,165,6151,blue,1,0,online_marketplace,South Korea,17493.78
S005237,2024-09-21,China,China,Chery,Tiggo 7,mass,suv,2023,1.72,electric,automatic,2.0,210,25569,silver,4,0,dealer_used,China,13950.58
S005238,2025-08-19,China,China,BYD,Dolphin,mass,hatchback,2018,7.63,hybrid,dct,1.4,96,139154,white,1,0,auction,China,3259.3
S005239,2026-02-15,China,China,Audi,A3,premium,hatchback,2025,1.12,petrol,dct,1.4,122,22381,green,2,0,online_marketplace,Germany,29992.66
S005240,2023-10-17,China,China,Chevrolet,Silverado,mass,pickup,2023,0.79,petrol,manual,3.0,222,14596,black,1,3,dealer_new,USA,22110.78
S005241,2024-12-07,North America,Canada,Hyundai,Sonata,mass,sedan,2024,0.93,hybrid,automatic,2.0,198,12981,blue,1,3,dealer_new,South Korea,18027.35
S005242,2026-02-17,Western Europe,Italy,Fiat,Panda,mass,hatchback,2026,0.13,diesel,automatic,1.4,127,0,blue,1,0,dealer_new,Italy,19150.58
S005243,2024-05-06,China,China,Renault,Clio,mass,hatchback,2021,3.34,hybrid,automatic,1.4,111,41357,red,2,0,dealer_used,France,8383.5
S005244,2025-11-17,Western Europe,UK,Fiat,Tipo,mass,sedan,2020,5.88,diesel,automatic,1.4,123,93081,black,1,1,private,Italy,3232.04
S005245,2026-01-06,Latin America,Brazil,Skoda,Fabia,mass,hatchback,2026,0.01,lpg,dct,1.4,132,117,silver,1,0,dealer_used,Czechia,15740.14
S005246,2025-04-13,China,China,Peugeot,308,mass,hatchback,2024,1.28,electric,automatic,1.4,107,18104,black,1,0,dealer_used,France,15160.35
S005247,2026-01-07,India,India,Audi,A4,premium,sedan,2025,1.02,petrol,automatic,2.0,202,20418,silver,1,0,dealer_used,Germany,25294.51
S005248,2025-12-20,Eastern Europe,Czechia,Volvo,S60,premium,sedan,2025,0.97,diesel,automatic,2.0,187,14841,orange,1,0,private,Sweden,25423.85
S005249,2021-08-12,Middle East,Qatar,Land Rover,Range Rover,luxury,suv,2018,3.61,petrol,manual,3.0,337,31039,brown,2,0,auction,UK,65967.49
S005250,2024-09-14,China,China,Mercedes-Benz,C-Class,premium,sedan,2024,0.7,petrol,automatic,2.0,219,7452,silver,1,0,dealer_new,Germany,56870.51
S005251,2026-04-13,India,India,Peugeot,208,mass,hatchback,2024,2.28,diesel,automatic,1.4,113,16453,white,1,1,dealer_used,France,6642.44
S005252,2024-02-28,Western Europe,Netherlands,Volkswagen,Polo,mass,hatchback,2022,2.16,petrol,dct,1.4,135,36884,grey,2,0,private,Germany,17412.26
S005253,2025-03-13,India,India,Jeep,Wrangler,mass,suv,2025,0.19,petrol,automatic,3.0,333,1063,red,1,0,dealer_new,USA,32514.87
S005254,2025-10-22,Western Europe,Netherlands,Volvo,XC40,premium,suv,2024,1.81,lpg,manual,1.4,132,26443,black,1,1,dealer_used,Sweden,33310.94
S005255,2021-11-27,Western Europe,Spain,BYD,Atto 3,mass,suv,2021,0.9,electric,automatic,2.0,177,14967,white,1,0,private,China,27294.81
S005256,2026-01-17,Western Europe,Italy,Volkswagen,Passat,mass,sedan,2026,0.04,petrol,cvt,2.0,202,0,yellow,1,0,online_marketplace,Germany,32144.33
S005257,2022-01-29,Middle East,Saudi Arabia,Honda,Jazz,mass,hatchback,2022,0.08,petrol,cvt,1.4,97,733,orange,1,0,dealer_new,Japan,24776.68
S005258,2026-04-29,Western Europe,UK,Honda,Civic,mass,sedan,2026,0.32,hybrid,automatic,1.4,137,7472,orange,1,0,private,Japan,26581.95
S005259,2024-11-01,China,China,BYD,Seal,mass,sedan,2022,2.83,hybrid,automatic,2.0,189,20021,brown,2,0,private,China,13197.2
S005260,2024-06-10,Eastern Europe,Poland,Ford,Escape,mass,suv,2022,2.44,petrol,automatic,2.0,189,30311,black,1,0,online_marketplace,USA,17056.37
S005261,2024-11-22,China,China,Chevrolet,Malibu,mass,sedan,2024,0.89,petrol,automatic,2.0,177,19084,silver,1,2,dealer_used,USA,16428.94
S005262,2026-04-11,Western Europe,Spain,Volvo,XC90,premium,suv,2026,0.27,petrol,cvt,3.0,264,12820,grey,1,0,dealer_new,Sweden,72996.38
S005263,2024-07-13,Western Europe,Germany,Lexus,RX,premium,suv,2024,0.53,petrol,automatic,3.0,339,9230,red,1,0,dealer_new,Japan,83614.88
S005264,2026-04-05,Middle East,UAE,Chery,Tiggo 7,mass,suv,2026,0.26,petrol,dct,2.0,172,4590,silver,1,0,private,China,24120.98
S005265,2024-05-16,China,China,Porsche,Cayenne,luxury,suv,2023,1.37,electric,automatic,3.0,318,17299,grey,3,0,dealer_used,Germany,118229.06
S005266,2021-08-14,Latin America,Chile,Geely,Coolray,mass,suv,2021,0.62,diesel,automatic,1.4,103,8385,yellow,1,0,dealer_used,China,17317.12
S005267,2025-06-30,Western Europe,Sweden,Mercedes-Benz,GLE,premium,suv,2020,5.49,diesel,manual,3.0,302,104089,white,1,0,online_marketplace,Germany,23770.57
S005268,2023-02-14,Australia/NZ,Australia,Land Rover,Defender,luxury,suv,2023,0.12,petrol,cvt,3.0,316,3142,brown,1,0,online_marketplace,UK,115816.47
S005269,2024-05-16,South Korea,South Korea,Porsche,Cayenne,luxury,suv,2024,0.37,petrol,manual,3.0,290,5800,black,1,1,dealer_used,Germany,119800.22
S005270,2025-02-16,North America,Canada,Audi,Q7,premium,suv,2025,0.13,petrol,automatic,3.0,289,1794,brown,1,1,dealer_new,Germany,76409.66
S005271,2026-01-25,Southeast Asia,Thailand,Jeep,Grand Cherokee,mass,suv,2026,0.07,petrol,automatic,3.0,256,2239,red,1,0,dealer_new,USA,34426.04
S005272,2025-01-08,North America,Canada,Tesla,Model X,premium,suv,2023,2.02,electric,automatic,3.0,385,38373,black,1,0,dealer_new,USA,56734.41
S005273,2025-04-05,China,China,Chery,Tiggo 4,mass,suv,2025,0.26,petrol,automatic,1.4,115,4466,green,1,0,private,China,16253.02
S005274,2026-01-13,China,China,BYD,Dolphin,mass,hatchback,2026,0.03,hybrid,automatic,1.4,135,0,orange,1,0,private,China,17861.19
S005275,2025-05-22,Japan,Japan,Fiat,Tipo,mass,sedan,2021,4.39,petrol,automatic,1.4,138,68779,white,1,2,online_marketplace,Italy,4602.62
S005276,2026-04-09,India,India,Volvo,S60,premium,sedan,2026,0.27,diesel,automatic,2.0,159,3650,grey,1,0,dealer_new,Sweden,24742.51
S005277,2024-02-10,Western Europe,Sweden,Peugeot,3008,mass,suv,2022,2.11,petrol,manual,2.0,169,18555,grey,2,2,private,France,14713.3
S005278,2026-04-18,Western Europe,Spain,Fiat,500,mass,hatchback,2026,0.29,electric,automatic,1.4,103,5319,brown,1,0,private,Italy,15345.35
S005279,2026-02-05,North America,USA,Ford,Focus,mass,hatchback,2025,1.1,hybrid,automatic,1.4,124,5484,silver,1,0,private,USA,19628.3
S005280,2024-11-30,China,China,Chery,Arrizo 5,mass,sedan,2019,5.91,petrol,manual,1.4,125,66644,black,4,0,dealer_used,China,3603.05
S005281,2025-02-14,North America,Canada,Toyota,Hilux,mass,pickup,2024,1.12,petrol,automatic,3.0,227,20868,green,1,0,dealer_used,Japan,28136.16
S005282,2025-02-27,Eastern Europe,Czechia,Lexus,RX,premium,suv,2025,0.16,diesel,automatic,3.0,329,4068,brown,1,0,dealer_used,Japan,55896.4
S005283,2026-04-23,Japan,Japan,Mazda,Mazda6,mass,sedan,2026,0.31,petrol,dct,2.0,140,2275,silver,1,0,private,Japan,22450.54
S005284,2025-09-08,North America,USA,Tata,Nexon,mass,suv,2025,0.68,petrol,dct,1.4,140,7515,red,1,0,dealer_new,India,16215.93
S005285,2023-02-26,Middle East,Saudi Arabia,Volkswagen,Golf,mass,hatchback,2023,0.15,electric,automatic,1.4,96,0,silver,1,0,dealer_new,Germany,32074.29
S005286,2024-03-06,Western Europe,Sweden,Lexus,RX,premium,suv,2023,1.18,electric,automatic,3.0,394,33805,red,2,0,dealer_used,Japan,69113.49
S005287,2025-06-21,China,China,Geely,Atlas,mass,suv,2025,0.47,petrol,automatic,2.0,163,6104,orange,1,0,auction,China,16466.01
S005288,2026-01-31,Western Europe,Netherlands,Tesla,Model Y,premium,suv,2026,0.08,electric,automatic,2.0,219,1137,green,1,0,dealer_new,USA,68786.62
S005289,2023-08-05,Eastern Europe,Czechia,Skoda,Kodiaq,mass,suv,2020,3.59,hybrid,cvt,2.0,156,55183,black,2,0,dealer_used,Czechia,12242.33
S005290,2022-03-08,North America,Canada,Hyundai,Tucson,mass,suv,2022,0.18,electric,automatic,2.0,188,6402,yellow,1,0,dealer_used,South Korea,32105.97
S005291,2025-08-20,Japan,Japan,Mazda,CX-5,mass,suv,2025,0.63,petrol,automatic,2.0,142,3242,brown,1,0,dealer_used,Japan,25569.93
S005292,2022-09-16,North America,USA,Lexus,ES,premium,sedan,2019,3.71,petrol,dct,3.0,252,97577,orange,1,1,auction,Japan,20024.39
S005293,2025-12-31,China,China,Tesla,Model S,premium,sedan,2025,1.0,electric,automatic,3.0,255,17077,silver,1,0,auction,USA,40290.41
S005294,2025-06-07,Eastern Europe,Poland,Chery,Arrizo 5,mass,sedan,2023,2.43,petrol,automatic,1.4,134,44822,brown,3,0,dealer_used,China,6961.69
S005295,2025-03-03,North America,USA,Mercedes-Benz,GLE,premium,suv,2024,1.17,petrol,dct,3.0,370,30964,green,1,0,private,Germany,64341.87
S005296,2025-07-11,India,India,Geely,Coolray,mass,suv,2022,3.52,diesel,automatic,1.4,93,53218,orange,3,0,online_marketplace,China,4027.85
S005297,2025-09-07,Southeast Asia,Thailand,Chery,Tiggo 7,mass,suv,2025,0.68,petrol,automatic,2.0,147,12528,orange,1,0,private,China,10847.77
S005298,2024-04-01,North America,USA,Hyundai,Sonata,mass,sedan,2023,1.25,petrol,automatic,2.0,198,25695,red,2,1,private,South Korea,15313.27
S005299,2025-01-12,China,China,Mahindra,Scorpio,mass,suv,2025,0.03,petrol,cvt,2.0,172,0,black,1,0,private,India,15916.05
S005300,2026-01-30,Western Europe,Spain,Tesla,Model S,premium,sedan,2026,0.08,electric,automatic,3.0,413,1360,silver,1,0,dealer_used,USA,77251.96
S005301,2023-01-03,China,China,Mahindra,XUV700,mass,suv,2022,1.0,petrol,automatic,3.0,392,18892,silver,1,0,private,India,16702.45
S005302,2026-03-16,China,China,Fiat,Tipo,mass,sedan,2024,2.2,diesel,automatic,1.4,130,17303,brown,1,0,dealer_used,Italy,9817.89
S005303,2026-01-13,China,China,Peugeot,208,mass,hatchback,2026,0.03,hybrid,manual,1.4,99,0,brown,1,0,dealer_new,France,19692.91
S005304,2025-01-28,North America,USA,Ford,Escape,mass,suv,2025,0.07,petrol,automatic,2.0,204,0,green,1,0,dealer_new,USA,39246.48
S005305,2025-12-09,China,China,Geely,Emgrand,mass,sedan,2022,3.94,electric,automatic,1.4,100,82558,red,1,0,dealer_used,China,6748.18
S005306,2024-07-29,Western Europe,Italy,Land Rover,Range Rover,luxury,suv,2023,1.57,diesel,automatic,3.0,357,42045,orange,2,1,private,UK,69521.29
S005307,2023-01-21,China,China,BYD,Atto 3,mass,suv,2019,4.05,electric,automatic,2.0,140,54841,green,2,0,auction,China,10123.25
S005308,2025-10-16,Western Europe,Germany,Fiat,500,mass,hatchback,2025,0.79,petrol,manual,1.4,115,11747,black,1,0,auction,Italy,13313.73
S005309,2025-12-22,Japan,Japan,Skoda,Fabia,mass,hatchback,2024,1.97,petrol,dct,1.4,104,13528,black,1,1,dealer_new,Czechia,14850.01
S005310,2025-04-11,India,India,Fiat,500,mass,hatchback,2024,1.28,petrol,automatic,1.4,123,24867,brown,1,1,dealer_used,Italy,5936.58
S005311,2024-06-02,Latin America,Argentina,Chevrolet,Cruze,mass,sedan,2024,0.42,petrol,cvt,1.4,103,2339,yellow,1,0,dealer_new,USA,16556.06
S005312,2026-03-28,China,China,Fiat,Tipo,mass,sedan,2026,0.24,petrol,automatic,1.4,101,0,brown,1,0,dealer_used,Italy,15921.44
S005313,2026-01-16,Western Europe,France,Kia,Sorento,mass,suv,2026,0.04,hybrid,automatic,3.0,243,1673,brown,1,1,dealer_used,South Korea,28954.25
S005314,2023-03-28,Japan,Japan,Chery,Tiggo 4,mass,suv,2023,0.24,diesel,automatic,1.4,134,2332,yellow,1,0,private,China,17561.31
S005315,2020-09-27,Australia/NZ,New Zealand,BMW,3 Series,premium,sedan,2020,0.74,diesel,automatic,2.0,175,9222,white,1,0,dealer_used,Germany,51806.39
S005316,2023-07-18,India,India,Peugeot,3008,mass,suv,2023,0.54,petrol,automatic,2.0,142,2596,silver,1,1,auction,France,10502.19
S005317,2026-01-03,Western Europe,Spain,Ford,Mustang,mass,coupe,2025,1.0,petrol,automatic,3.0,350,21788,yellow,2,0,auction,USA,29296.8
S005318,2026-03-27,Western Europe,UK,Audi,Q5,premium,suv,2024,2.23,petrol,manual,2.0,145,48121,white,1,0,dealer_used,Germany,37961.0
S005319,2026-03-08,Western Europe,Germany,Jeep,Wrangler,mass,suv,2026,0.18,petrol,manual,3.0,336,6013,yellow,1,0,dealer_new,USA,54240.96
S005320,2025-03-18,Eastern Europe,Czechia,Geely,Emgrand,mass,sedan,2025,0.21,hybrid,automatic,1.4,100,0,silver,1,0,private,China,15084.48
S005321,2023-08-19,Southeast Asia,Thailand,Peugeot,308,mass,hatchback,2022,1.63,petrol,automatic,1.4,92,11999,white,1,0,dealer_new,France,10698.36
S005322,2018-07-10,Western Europe,Spain,BMW,X3,premium,suv,2018,0.52,electric,automatic,2.0,164,11888,brown,1,1,dealer_new,Germany,70329.08
S005323,2023-12-08,Western Europe,UK,Audi,e-tron,premium,suv,2022,1.93,hybrid,automatic,3.0,220,32270,silver,3,0,dealer_new,Germany,58318.68
S005324,2025-03-22,Western Europe,Sweden,Peugeot,208,mass,hatchback,2025,0.22,hybrid,automatic,1.4,127,8641,silver,1,0,dealer_used,France,21134.06
S005325,2024-07-02,China,China,Nissan,Leaf,mass,hatchback,2023,1.5,petrol,automatic,1.4,130,9845,orange,1,0,private,Japan,13477.72
S005326,2023-10-12,North America,Mexico,Tesla,Model 3,premium,sedan,2023,0.78,electric,automatic,2.0,163,6406,white,1,0,dealer_used,USA,55345.09
S005327,2025-05-25,China,China,Geely,Emgrand,mass,sedan,2019,6.4,hybrid,automatic,1.4,132,116809,green,1,1,dealer_used,China,3604.43
S005328,2026-03-07,Western Europe,Italy,Hyundai,Kona,mass,suv,2025,1.18,petrol,automatic,1.4,97,17829,red,1,0,dealer_used,South Korea,20255.26
S005329,2024-05-16,North America,Mexico,Honda,Accord,mass,sedan,2024,0.37,petrol,automatic,2.0,205,2770,white,1,1,dealer_used,Japan,26667.7
S005330,2022-10-12,Japan,Japan,Honda,Civic,mass,sedan,2020,2.78,petrol,automatic,1.4,97,55650,silver,2,0,dealer_used,Japan,13369.54
S005331,2022-01-09,Southeast Asia,Thailand,Toyota,Corolla,mass,sedan,2022,0.02,petrol,dct,1.4,128,0,yellow,1,0,dealer_used,Japan,20754.08
S005332,2026-01-08,Eastern Europe,Romania,Chevrolet,Silverado,mass,pickup,2026,0.02,petrol,automatic,3.0,271,2162,brown,1,0,auction,USA,23302.4
S005333,2025-10-13,North America,USA,BMW,i4,premium,sedan,2025,0.78,hybrid,automatic,2.0,176,17445,silver,1,1,dealer_used,Germany,47332.95
S005334,2023-11-07,Eastern Europe,Czechia,Tata,Nexon,mass,suv,2020,3.85,petrol,dct,1.4,122,57451,red,1,0,online_marketplace,India,4409.5
S005335,2026-01-07,China,China,Tata,Harrier,mass,suv,2023,3.02,petrol,cvt,2.0,142,53218,blue,1,1,auction,India,5166.59
S005336,2022-11-12,North America,Canada,Land Rover,Discovery,luxury,suv,2020,2.86,diesel,automatic,3.0,362,33795,red,2,3,online_marketplace,UK,52929.73
S005337,2026-02-24,Australia/NZ,New Zealand,Geely,Coolray,mass,suv,2024,2.15,petrol,automatic,1.4,109,50111,black,1,1,dealer_used,China,12450.57
S005338,2024-03-15,Western Europe,France,Porsche,911,luxury,coupe,2022,2.2,petrol,manual,3.0,396,37884,orange,4,0,online_marketplace,Germany,98340.24
S005339,2026-03-21,China,China,BMW,X5,premium,suv,2026,0.22,petrol,automatic,3.0,346,14118,silver,1,0,dealer_new,Germany,73655.02
S005340,2026-02-28,North America,Canada,Chery,Tiggo 7,mass,suv,2026,0.16,hybrid,automatic,2.0,174,367,brown,1,0,online_marketplace,China,19741.1
S005341,2022-06-08,North America,Canada,Mahindra,Scorpio,mass,suv,2019,3.43,diesel,automatic,2.0,197,99834,yellow,1,0,dealer_used,India,6707.3
S005342,2025-06-26,North America,Canada,Tesla,Model X,premium,suv,2024,1.48,electric,automatic,3.0,229,10646,red,2,0,online_marketplace,USA,48994.7
S005343,2022-03-04,Eastern Europe,Hungary,Tata,Tiago,mass,hatchback,2021,1.17,petrol,cvt,1.4,133,9101,silver,2,0,dealer_used,India,8625.86
S005344,2023-08-24,Japan,Japan,Porsche,911,luxury,coupe,2023,0.64,petrol,dct,3.0,232,3544,green,1,0,dealer_used,Germany,127284.87
S005345,2026-04-19,Western Europe,Spain,Mercedes-Benz,C-Class,premium,sedan,2026,0.3,petrol,automatic,2.0,148,4385,grey,1,0,private,Germany,48534.98
S005346,2023-08-30,Western Europe,UK,BMW,5 Series,premium,sedan,2019,4.66,petrol,automatic,3.0,409,27666,brown,1,0,online_marketplace,Germany,42154.49
S005347,2023-11-21,Eastern Europe,Poland,Tata,Tiago,mass,hatchback,2022,1.89,diesel,automatic,1.4,100,31766,black,2,2,dealer_new,India,4840.82
S005348,2025-02-04,China,China,Volvo,XC60,premium,suv,2024,1.1,petrol,dct,2.0,166,10651,orange,1,0,dealer_used,Sweden,41206.95
S005349,2026-02-17,Western Europe,Sweden,Volvo,XC60,premium,suv,2026,0.13,petrol,cvt,2.0,207,0,white,1,0,dealer_used,Sweden,60475.72
S005350,2025-03-07,China,China,Lexus,NX,premium,suv,2024,1.18,petrol,cvt,2.0,159,20928,silver,4,0,dealer_used,Japan,42035.89
S005351,2025-05-24,Western Europe,Germany,Geely,Emgrand,mass,sedan,2025,0.39,hybrid,automatic,1.4,113,6961,silver,1,0,online_marketplace,China,19842.78
S005352,2025-04-18,Western Europe,Sweden,Volkswagen,Golf,mass,hatchback,2024,1.3,electric,automatic,1.4,93,15059,blue,3,0,auction,Germany,16537.2
S005353,2026-01-21,South Korea,South Korea,Kia,Sportage,mass,suv,2024,2.06,petrol,dct,2.0,160,13181,green,2,0,dealer_used,South Korea,17130.17
S005354,2025-09-29,South Korea,South Korea,Kia,Sorento,mass,suv,2024,1.74,petrol,automatic,3.0,317,12671,black,2,0,dealer_used,South Korea,24588.38
S005355,2026-02-03,China,China,Tesla,Model 3,premium,sedan,2026,0.09,electric,automatic,2.0,201,206,white,1,0,dealer_used,USA,46866.95
S005356,2024-06-03,Western Europe,Germany,Skoda,Kodiaq,mass,suv,2024,0.42,hybrid,automatic,2.0,212,10842,green,1,0,dealer_new,Czechia,34307.21
